title,popularity,vote_count,mdb_id,vote_average,release_date,genre
Grey Skies,2.139,8,78369,3.5,2010-01-01,sci-fi
Snow Beast,4.957,18,78362,3.4,2011-10-04,sci-fi
Memory Lane,2.769,14,78339,4.4,2011-10-22,sci-fi
Earthling,3.302,11,78088,3.7,2011-03-14,sci-fi
Enigma,1.057,5,77852,5.0,2009-05-30,sci-fi
Knightquest,0.659,2,77836,5.8,2001-10-14,sci-fi
Tribulation,2.89,4,77787,4.3,2000-01-14,sci-fi
Nuclear Hurricane,3.283,9,77523,4.1,2007-04-04,sci-fi
The Corridor,4.815,29,77444,4.9,2012-03-30,sci-fi
You're So Cupid,5.8439999999999985,35,77235,5.6,2010-11-06,sci-fi
Viyabari,2.23,3,77097,6.0,2007-03-03,sci-fi
6 Angels,0.8290000000000001,1,77080,4.0,2006-11-26,sci-fi
Wasteland,3.305,9,76922,2.7,2011-10-11,sci-fi
The Singing Forest,1.699,3,76842,3.7,2003-10-12,sci-fi
Invasion of the Pod People,2.862,12,76666,2.7,2007-07-24,sci-fi
Bugs,4.678,13,76656,4.4,2003-09-06,sci-fi
"Battle: New York, Day 2",3.536,6,76635,1.0,2011-11-21,sci-fi
Avatar 2,11.770999999999999,0,76600,0.0,2021-12-15,sci-fi
Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,14.748,186,76535,7.1,2011-10-25,sci-fi
DC Showcase: Catwoman,6.715,79,76420,6.5,2011-10-18,sci-fi
Metal Tornado,3.972,26,76340,4.6,2011-07-22,sci-fi
Impys Wonderland 2,1.131,0,76125,0.0,2011-09-13,sci-fi
Marvel One-Shot: The Consultant,16.798,243,76122,6.5,2011-09-12,sci-fi
That Darn Punk,0.6,1,76087,5.0,2001-01-01,sci-fi
Zombie Apocalypse,8.686,67,75735,4.7,2011-10-29,sci-fi
Chrysalis,1.94,3,75598,3.0,2008-10-03,sci-fi
Dragon Crusaders,3.59,15,75507,2.4,2011-09-27,sci-fi
Philip K. Dick: The Penultimate Truth,0.95,2,75459,5.3,2007-01-01,sci-fi
The Visitor,4.726,8,75454,3.0,2002-09-21,sci-fi
Fangs,2.423,7,75419,3.1,2002-01-01,sci-fi
Dimensions,3.1430000000000002,10,75329,4.8,2011-09-20,sci-fi
Morlocks,2.759,7,75191,4.4,2011-09-25,sci-fi
Turn A Gundam I: Earth Light,3.097,5,75175,5.1,2002-02-09,sci-fi
Neophytes and Neon Lights,0.6,0,74838,0.0,2001-08-24,sci-fi
Robotropolis,4.482,35,74779,2.9,2011-09-02,sci-fi
Dark Queen,2.049,0,74715,0.0,2004-01-01,sci-fi
Contagion,4.88,7,74524,3.6,2002-05-15,sci-fi
Mind Over Murder,0.843,0,74511,0.0,2006-08-12,sci-fi
The Dead,6.901,101,74471,5.8,2010-08-30,sci-fi
"Ring Of Power - The empire of ""THE CITY""",0.6,3,74335,6.8,2006-09-04,sci-fi
Planet of the Vampire Women,1.314,5,74321,5.4,2011-04-30,sci-fi
RoboCop: Prime Directives,4.046,21,74236,5.0,2001-01-04,sci-fi
Chatur Singh Two Star,1.038,3,74233,2.7,2011-08-08,sci-fi
The Source,2.776,12,73973,6.1,2002-09-17,sci-fi
Retreat,7.6320000000000014,158,73936,5.6,2011-10-14,sci-fi
Hood Rat,2.283,2,73807,2.8,2003-04-09,sci-fi
The Man who Crossed Hitler,2.245,7,73591,6.6,2011-08-21,sci-fi
TRON: The Next Day,5.141,48,73362,5.7,2011-03-14,sci-fi
Automatons,2.073,6,73201,6.7,2006-05-05,sci-fi
Portal: No Escape,3.313,59,73144,7.1,2011-08-23,sci-fi
Ghost Town,3.792,10,72859,5.9,2009-10-24,sci-fi
Hot Wheels Acceleracers: Ignition,5.185,14,72720,7.9,2005-01-08,sci-fi
Azureus Rising,1.226,7,72641,6.1,2010-04-06,sci-fi
Killer Buzz,3.0189999999999997,11,72231,3.5,2001-12-31,sci-fi
Genesis Antipode,0.6,0,72225,0.0,2006-01-01,sci-fi
Doomsday Prophecy,6.646,55,72174,4.1,2011-08-13,sci-fi
Terminal Error,3.52,5,72132,4.1,2002-08-14,sci-fi
Super Ninja Doll,2.1630000000000003,3,72101,3.8,2007-08-15,sci-fi
The Secret War,1.361,0,71873,0.0,2007-07-31,sci-fi
Lightning: Bolts of Destruction,3.323,3,71708,4.2,2003-01-01,sci-fi
Roadkill,5.0280000000000005,17,71628,4.4,2011-04-23,sci-fi
Close Encounters: Proof of Alien Contact,0.841,0,71569,0.0,2000-05-16,sci-fi
S.S. Doomtrooper,4.025,10,71556,4.8,2006-01-01,sci-fi
Super Eruption,4.8469999999999995,21,71285,5.5,2011-03-08,sci-fi
Arena,8.237,155,71254,4.8,2011-10-11,sci-fi
Judas Kiss,6.648,32,71208,5.6,2011-04-01,sci-fi
Overturn,0.7,2,71175,4.8,2011-02-16,sci-fi
The Tenant,4.654,8,71112,3.1,2011-08-19,sci-fi
Dream Warrior,2.193,6,71076,1.8,2003-01-01,sci-fi
Pale Blue Moon,0.6,0,70858,0.0,2002-11-17,sci-fi
Stepsister from Planet Weird,4.3610000000000015,30,70773,5.4,2000-06-17,sci-fi
Goblin,3.549,15,70740,5.5,2010-07-13,sci-fi
The Captains,10.235,64,70703,6.4,2011-07-22,sci-fi
Flatland: The Film,3.388,12,70665,5.8,2007-01-14,sci-fi
Imagination,1.4,1,70656,4.0,2008-02-26,sci-fi
Ghost from the Machine,3.0010000000000003,8,70636,5.8,2010-01-01,sci-fi
Lego Star Wars: The Padawan Menace,5.337999999999999,66,70608,6.2,2011-07-22,sci-fi
Empty,2.733,11,70583,3.9,2011-01-25,sci-fi
The Evolution of the Enterprise,1.523,2,70257,3.5,2009-08-09,sci-fi
Dark Walker,1.467,2,69935,4.5,2003-05-20,sci-fi
Pandora Machine,1.4,2,69856,2.5,2004-06-29,sci-fi
Sci Fighter,3.209,8,69805,4.1,2004-01-01,sci-fi
Triple Hit,0.6809999999999999,0,69641,0.0,2009-04-05,sci-fi
Infested,4.099,6,69437,4.5,2002-10-18,sci-fi
Battlestar Galactica: Razor,11.492,210,69315,7.2,2007-11-12,sci-fi
I Know What I Saw,0.992,6,69162,8.7,2009-11-01,sci-fi
Anonymous Rex,5.3020000000000005,13,69129,5.4,2004-11-19,sci-fi
Magdalena's Brain,2.543,5,69121,4.4,2006-07-25,sci-fi
Unseen Evil 2,2.3680000000000003,5,69117,2.8,2004-11-23,sci-fi
Snakeman,2.8760000000000003,12,69075,3.5,2005-04-09,sci-fi
The Lazarus Papers,2.948,11,68712,4.3,2009-12-31,sci-fi
La source de l'enfer,1.129,0,68703,0.0,2002-01-01,sci-fi
Detention,7.305,222,68684,5.6,2011-03-16,sci-fi
Happy Here and Now,2.582,3,68629,4.0,2002-06-08,sci-fi
Snowglobe,4.942,32,68591,6.2,2007-12-15,sci-fi
Do or Die,2.0469999999999997,2,68414,3.5,2003-01-01,sci-fi
Black Lightning,1.445,3,67814,6.2,2008-01-01,sci-fi
The Rift,2.269,13,67811,5.5,2012-08-25,sci-fi
Feedback,0.774,2,67601,3.5,2002-01-15,sci-fi
Feeding Grounds,2.526,4,67227,2.5,2006-12-03,sci-fi
Event 16,1.026,3,67215,3.7,2006-07-26,sci-fi
Arctic Predator,5.371,22,67203,5.0,2010-08-20,sci-fi
15 Till Midnight,2.039,4,66793,2.6,2010-01-01,sci-fi
Deadly Skies,4.026,8,66736,3.3,2006-08-15,sci-fi
Bottom Feeder,3.117,7,66616,4.5,2007-04-03,sci-fi
Prism,1.216,1,66130,2.5,2007-02-28,sci-fi
The Thing Below,6.817,12,66121,3.5,2004-01-07,sci-fi
The Purifiers,1.41,2,66104,4.3,2005-04-30,sci-fi
Red Faction: Origins,4.827,37,65945,5.3,2011-06-04,sci-fi
Slayer,3.792,7,65823,3.4,2006-07-08,sci-fi
Vampires: Out For Blood,4.208,22,65379,4.0,2004-07-31,sci-fi
Green Lantern: Emerald Knights,11.422,233,65291,6.3,2011-04-09,sci-fi
The Bracelet of Bordeaux,1.3869999999999998,6,65253,4.1,2007-06-06,sci-fi
Inception: The Cobol Job,6.308,242,64956,7.3,2010-12-07,sci-fi
The Duplicate,0.6,0,64859,0.0,2007-05-23,sci-fi
Something Beneath,4.77,10,64806,3.7,2007-10-21,sci-fi
Iron Invader,6.0139999999999985,24,64687,3.4,2011-02-12,sci-fi
AniMen - Triton Force,2.615,4,64432,6.1,2010-03-24,sci-fi
The Frankenstein Syndrome,4.027,25,64108,4.9,2010-10-01,sci-fi
After Last Season,2.79,14,64104,2.7,2009-06-05,sci-fi
Gene Fusion,1.764,2,63890,1.5,2011-05-10,sci-fi
2 Laps 2 Go,0.6,0,63741,0.0,2005-07-01,sci-fi
Mandrake,3.641,15,63706,3.7,2010-09-11,sci-fi
Soulkeeper,4.185,11,63188,5.2,2001-01-01,sci-fi
"Glenn, the Flying Robot",1.3019999999999998,9,63171,4.2,2010-12-31,sci-fi
Zenith,3.3,14,63154,5.5,2010-10-01,sci-fi
Ice Quake,7.397,44,62989,4.6,2010-12-11,sci-fi
Riverworld,4.9,16,62878,4.9,2010-04-18,sci-fi
FAQ: Frequently Asked Questions,1.356,4,62854,3.9,2004-10-12,sci-fi
Kontakt,1.24,1,62767,1.0,2005-11-17,sci-fi
Egon & Dönci,1.911,4,62480,5.1,2007-11-29,sci-fi
Billy Owens and the Secret of the Runes,2.221,1,61870,7.0,2010-01-01,sci-fi
The Hunt,3.284,10,61789,4.7,2006-03-29,sci-fi
Interplanetary,2.615,5,61706,4.4,2009-09-28,sci-fi
Ferocious Planet,4.052,26,61341,4.3,2011-04-09,sci-fi
Guardian,3.036,3,60495,6.0,2001-06-12,sci-fi
The Last Patrol,4.083,15,60489,3.7,2000-04-01,sci-fi
The Speed of Thought,3.7710000000000004,25,60164,5.0,2011-04-29,sci-fi
Blinky™,4.919,57,59852,6.8,2011-03-21,sci-fi
Dragons: Fire & Ice,4.846,3,59832,7.3,2004-09-11,sci-fi
2012: Ice Age,8.758,139,59722,3.9,2011-06-27,sci-fi
Comfort and Joy,2.802,4,59711,7.5,2003-12-01,sci-fi
Womb,11.847000000000001,197,59457,6.2,2010-07-15,sci-fi
Backlight,4.4319999999999995,19,59392,6.9,2010-07-10,sci-fi
Rock Monster,2.761,12,59229,4.7,2008-03-22,sci-fi
Battle of Los Angeles,7.084,71,59197,3.4,2011-03-10,sci-fi
Quarantine 2: Terminal,9.257,293,59115,5.5,2011-06-16,sci-fi
Fatal Conflict,1.6230000000000002,1,58976,5.0,2000-11-10,sci-fi
Deep Shock,4.404,10,58816,3.7,2003-09-17,sci-fi
Deathlands,1.859,4,58813,3.5,2003-05-17,sci-fi
Deadly Swarm,1.943,4,58807,2.8,2003-09-20,sci-fi
Another Day,3.486,11,58786,5.2,2001-12-04,sci-fi
Aliens Gone Wild,1.5490000000000002,1,58784,2.0,2007-07-03,sci-fi
Alien Express,3.153,4,58783,4.0,2005-08-13,sci-fi
Slices of Life,3.726,7,58765,2.7,2010-10-23,sci-fi
Bikini Girls on Dinosaur Planet,1.891,8,58691,3.1,2005-07-26,sci-fi
Power Rangers Ninja Storm: Samurai's Journey,2.701,14,58634,6.8,2003-12-09,sci-fi
The Crimson Mask,0.964,0,58544,0.0,2009-03-26,sci-fi
Live Freaky Die Freaky,2.267,5,58520,4.2,2006-01-31,sci-fi
Sax Rohmer's Sumuru,4.9110000000000005,8,58295,5.1,2003-04-30,sci-fi
Half-Life: Escape From City 17 - Part 2,0.6,3,58031,5.8,2011-08-24,sci-fi
The Last Day of Summer,1.854,7,57865,3.6,2008-09-09,sci-fi
Red River,0.7090000000000001,1,57817,0.0,2011-05-05,sci-fi
51,5.984,63,57812,4.2,2011-02-26,sci-fi
Brain Robbers from Outer Space,0.6,0,57594,0.0,2004-06-01,sci-fi
Ghost Voyage,4.644,16,57529,5.5,2008-01-26,sci-fi
Schizofredric,0.6,1,57464,5.0,2010-03-07,sci-fi
Ember Days,1.297,2,57414,0.5,2013-03-05,sci-fi
The Hexer,3.337,33,57278,5.1,2001-11-09,sci-fi
Vlad,3.632,12,57190,3.9,2003-05-16,sci-fi
Voyage to Metropolis,1.499,5,57154,5.4,2010-02-12,sci-fi
Artifacts,2.362,4,57085,3.6,2007-10-20,sci-fi
Talking to Heaven,4.303,12,57012,5.9,2002-04-28,sci-fi
2012: An Awakening,0.878,1,56995,5.0,2009-09-29,sci-fi
Elle: A Modern Cinderella Tale,5.24,50,56929,5.1,2011-04-26,sci-fi
Crimson Force,2.5869999999999997,8,56839,4.4,2005-06-04,sci-fi
Exist,0.6,0,56792,0.0,2011-02-01,sci-fi
Just Visiting,9.924,405,56715,4.6,2001-04-06,sci-fi
Cyxork 7,2.2319999999999998,1,56707,7.0,2006-02-23,sci-fi
Let There Be Light: The Odyssey of Dark Star,2.77,2,56638,4.0,2010-10-26,sci-fi
Scorched,3.292,10,56600,5.6,2008-08-31,sci-fi
The Scientist,3.177,5,56320,6.2,2010-04-16,sci-fi
Mindflesh,3.7319999999999998,7,56306,4.5,2008-08-26,sci-fi
Archon Defender,0.6,1,56253,2.0,2009-10-07,sci-fi
Dark Harbour,1.037,5,56234,4.1,2009-07-18,sci-fi
DNA vs The Book of Mormon,0.841,0,56200,0.0,2003-03-20,sci-fi
Trail of the Screaming Forehead,3.3369999999999997,10,56192,5.4,2008-06-08,sci-fi
Mega Python vs. Gatoroid,5.155,35,56171,3.5,2011-01-29,sci-fi
Marker,1.817,1,56030,6.0,2005-05-01,sci-fi
The Rising Dead,1.73,4,56026,3.5,2007-08-21,sci-fi
Ray Tracey in Full Tilt,0.6970000000000001,1,55986,7.0,2000-07-21,sci-fi
Horror in the Wind,1.255,2,55933,8.0,2008-01-01,sci-fi
The Animatrix,15.425,828,55931,7.0,2003-05-09,sci-fi
Termination Point,4.942,18,55914,4.7,2007-12-31,sci-fi
Reclaiming the Blade,4.103,10,55858,5.9,2009-04-15,sci-fi
Escape to Grizzly Mountain,1.167,0,55698,0.0,2000-03-14,sci-fi
Virus X,3.06,16,55662,3.3,2010-10-01,sci-fi
Dark Metropolis,2.041,2,55463,1.5,2010-12-07,sci-fi
When Good Ghouls Go Bad,2.221,11,55328,5.0,2001-10-20,sci-fi
Adventures of Johnny Tao,1.4,3,55326,3.0,2008-07-29,sci-fi
NYC: Tornado Terror,5.6610000000000005,30,55281,4.8,2008-10-04,sci-fi
Behemoth,5.112,18,55248,4.2,2011-01-15,sci-fi
Meteor Storm,4.81,24,55241,3.7,2010-01-30,sci-fi
Dead Space: Aftermath,6.454,61,55215,5.5,2010-12-31,sci-fi
Captain Eager and the Mark of Voth,0.916,1,55029,2.0,2008-04-18,sci-fi
The 7th Dimension,4.047,13,55006,5.3,2009-11-01,sci-fi
Project Viper,3.5660000000000003,6,54928,4.5,2002-05-15,sci-fi
The Shiftling,0.919,0,54923,0.0,2008-05-01,sci-fi
One Day Like Rain,1.112,5,54893,4.4,2007-06-15,sci-fi
Clonehunter,2.404,4,54779,2.5,2009-01-01,sci-fi
Chrome Angels,2.858,4,54777,3.1,2009-06-06,sci-fi
The Next Race: The Remote Viewings,1.945,4,54776,3.3,2009-08-02,sci-fi
Last Rites,2.026,8,54653,3.8,2006-06-30,sci-fi
The Beat,0.6,0,54621,0.0,2005-08-16,sci-fi
Night Feeders,1.36,4,54585,4.8,2006-09-12,sci-fi
Race Against Time,2.365,1,54371,6.0,2000-07-23,sci-fi
Love,8.158999999999999,123,54320,5.4,2011-02-02,sci-fi
Shadow Fury,2.496,3,54129,6.3,2001-10-30,sci-fi
Urchin,1.5930000000000002,5,54115,3.6,2007-06-26,sci-fi
Born of Earth,1.712,2,54101,5.3,2011-09-13,sci-fi
Dragon Fighter,3.49,11,53994,3.6,2003-01-04,sci-fi
Phantom Force,2.184,2,53959,2.5,2004-07-06,sci-fi
Webs,4.105,9,53869,2.1,2003-06-28,sci-fi
Painkiller Jane,3.997,9,53838,5.4,2005-12-10,sci-fi
Say Nothing,2.7489999999999997,2,53670,8.0,2001-08-01,sci-fi
Somnolence,0.628,0,53568,0.0,2011-01-06,sci-fi
The Dead Undead,2.509,10,53502,3.2,2010-05-13,sci-fi
Shark Hunter,4.044,11,53501,4.4,2001-10-01,sci-fi
Dreamland,4.981,9,53463,3.0,2007-02-27,sci-fi
World Builder,0.872,8,53268,7.1,2007-01-01,sci-fi
Merlin: The Return,2.803,7,53105,3.0,2000-12-22,sci-fi
Manborg,4.8260000000000005,42,53101,5.2,2011-10-25,sci-fi
Malibu Shark Attack,4.065,37,53080,3.6,2009-07-25,sci-fi
Anna's Storm,4.197,4,52724,5.0,2007-06-02,sci-fi
Solar Flare,2.992,9,52697,3.4,2008-06-09,sci-fi
Cat Girl Kiki,1.5219999999999998,2,52672,5.3,2006-06-21,sci-fi
Queens of Langkasuka,9.118,18,52651,6.3,2008-08-12,sci-fi
Monster Mutt,2.907,3,52643,5.7,2011-01-04,sci-fi
The Other Side of the Tracks,2.449,7,52634,4.1,2008-03-28,sci-fi
Meltdown: Days of Destruction,4.518,15,52615,6.6,2006-02-27,sci-fi
Riddles of the Sphinx,3.4560000000000004,10,52571,3.7,2008-06-13,sci-fi
Elysium,1.835,9,52541,3.8,2003-02-24,sci-fi
Godkiller: Walk Among Us,3.1260000000000003,14,52466,6.3,2010-05-25,sci-fi
Mega Shark vs. Crocosaurus,8.686,78,52454,2.9,2010-12-21,sci-fi
Unearthed,0.985,4,52363,6.6,2010-01-01,sci-fi
Barbarian,1.862,6,52265,3.2,2003-06-24,sci-fi
"Ultramarines: A Warhammer 40,000 Movie",7.125,55,52010,5.3,2010-12-10,sci-fi
Mega Monster Battle: Ultra Galaxy Legends The Movie,1.943,2,51948,9.0,2009-12-12,sci-fi
Robot Chicken: Star Wars Episode III,9.151,79,51888,7.5,2010-12-19,sci-fi
Sexual Matrix,5.465,7,51767,6.5,2000-04-01,sci-fi
Death Race 2,14.444,655,51620,5.6,2010-11-12,sci-fi
Prince Charming,4.894,33,51532,5.9,2001-07-13,sci-fi
Deadland,1.609,5,51517,3.9,2009-04-18,sci-fi
"She, the Ultimate Weapon: Another Love Song",0.635,0,51489,0.0,2005-08-05,sci-fi
Donkey's Christmas Shrektacular,6.52,85,51256,5.4,2010-12-07,sci-fi
Paradox,3.734,7,51239,4.4,2010-01-01,sci-fi
Control Factor,4.1110000000000015,6,51194,4.7,2003-01-18,sci-fi
The Moment After 2: The Awakening,2.9819999999999998,5,51138,5.7,2006-05-28,sci-fi
Zero-G,0.6,0,50887,0.0,2013-01-01,sci-fi
"Merry Christmas, Olivia",2.019,0,50841,0.0,2010-10-05,sci-fi
Ticking Clock,6.225,31,50765,5.2,2011-01-04,sci-fi
Trancers 6: Life After Deth,2.397,10,50699,4.8,2002-07-23,sci-fi
The Lost Future,6.21,87,50674,5.0,2010-11-13,sci-fi
7lives,2.318,5,50495,2.8,2011-09-18,sci-fi
Firebreather,7.007999999999999,43,50337,6.4,2010-11-24,sci-fi
Recyclo Transformers,1.172,5,50136,2.6,2007-12-25,sci-fi
2010: Moby Dick,4.928999999999999,40,50053,3.2,2010-11-23,sci-fi
D4,4.1560000000000015,3,50038,3.3,2010-07-07,sci-fi
Beyond the Black Rainbow,6.956,184,50037,5.9,2010-12-03,sci-fi
Christmas Yule Log,1.138,0,49896,0.0,2010-07-06,sci-fi
Bio Slime,3.02,6,49830,4.3,2010-03-29,sci-fi
The Day the World Ended,3.677,15,49804,3.5,2001-11-23,sci-fi
Black Mask 2: City of Masks,7.121,18,49516,4.1,2002-12-24,sci-fi
Sniffer,3.3110000000000004,6,49484,6.5,2006-01-01,sci-fi
Alien Uprising,1.699,5,49265,4.0,2008-11-05,sci-fi
Drones,2.461,5,49250,5.2,2010-01-23,sci-fi
InAlienable,2.425,7,49230,2.9,2008-01-19,sci-fi
Steak,6.0420000000000025,132,49084,5.5,2007-06-20,sci-fi
Mission Zero,1.854,14,48865,5.8,2007-01-01,sci-fi
Anthrax,3.748,0,48842,0.0,2001-01-01,sci-fi
Parasitic,4.048,12,48809,2.5,2012-06-26,sci-fi
Strange Invaders,1.873,8,48488,6.0,2002-01-01,sci-fi
Beyond Loch Ness,5.17,25,48397,4.2,2008-01-05,sci-fi
Hammerhead,3.981,19,48333,4.0,2005-06-18,sci-fi
Journey to Promethea,2.6910000000000003,6,48255,2.0,2010-01-01,sci-fi
Contaminated Man,5.113,8,48123,4.7,2000-12-17,sci-fi
The First Men in the Moon,4.187,16,47868,5.3,2010-10-19,sci-fi
Salesman Pete and the Amazing Stone from Outer Space!,0.7440000000000001,2,47864,5.0,2010-09-20,sci-fi
Hoshizora Kiseki,0.882,1,47656,5.0,2006-06-21,sci-fi
Tempbot,2.549,9,47621,7.0,2006-01-01,sci-fi
Adicolor Yellow,0.982,9,47618,5.8,2006-01-01,sci-fi
After the Apocalypse,2.049,3,47413,5.3,2004-03-12,sci-fi
Samurai Jack: The Premiere Movie,4.5489999999999995,17,47388,8.5,2001-08-10,sci-fi
Disaster Zone: Volcano in New York,4.688,20,47318,5.9,2006-02-25,sci-fi
Rough Magik,1.82,3,47287,4.2,2000-10-06,sci-fi
The Story Of F***,1.265,1,47160,6.0,2010-01-01,sci-fi
Hot Wheels: World Race,3.889,6,47159,7.5,2003-07-01,sci-fi
Tales of an Ancient Empire,3.554,12,47065,3.3,2010-07-31,sci-fi
Project London,0.7140000000000001,1,46944,2.0,2013-06-12,sci-fi
Call Me Genie,0.884,3,46790,3.7,2005-01-27,sci-fi
The Eavesdropper,3.753,7,46735,6.5,2004-01-01,sci-fi
Fetching Cody,2.6010000000000004,15,46729,7.3,2005-10-01,sci-fi
Race,0.993,2,46575,6.0,2007-07-17,sci-fi
The Rig,4.744,40,46368,3.7,2010-10-05,sci-fi
Illegal Aliens,3.177,8,46329,3.6,2007-05-01,sci-fi
Awaken the Dead,4.695,5,46297,2.2,2007-11-06,sci-fi
Sharktopus,8.427,85,46020,4.5,2010-09-25,sci-fi
Dark Relic,3.997,8,45959,3.1,2010-03-27,sci-fi
The Quatermass Experiment,3.515,6,45914,5.5,2005-04-02,sci-fi
The Third Wish,2.093,2,45893,2.5,2005-04-22,sci-fi
Alive in Joburg,4.421,53,45887,7.0,2005-01-01,sci-fi
The Last Man,2.173,7,45820,4.4,2008-02-23,sci-fi
Time Changer,3.736,22,45767,5.2,2003-10-25,sci-fi
After...,2.6710000000000003,11,45746,2.6,2006-06-27,sci-fi
The Kings of Mykonos,3.073,16,45715,5.6,2010-05-20,sci-fi
Arctic Blast,10.435,72,45556,5.0,2010-08-04,sci-fi
Hidden Heroes,1.33,2,45500,5.3,2004-01-01,sci-fi
Burst Angel OVA,0.8809999999999999,1,45392,6.0,2007-01-01,sci-fi
Journey to the Center of the Earth,4.837,22,45361,3.8,2009-07-01,sci-fi
Storm Watch,2.99,6,45214,4.6,2002-05-01,sci-fi
The Raven,1.073,5,45168,5.9,2010-04-20,sci-fi
Pumzi,2.141,9,45167,6.6,2009-10-20,sci-fi
Superman/Batman: Apocalypse,8.996,347,45162,7.0,2010-09-28,sci-fi
A for Andromeda,5.509,14,45158,4.8,2006-03-26,sci-fi
Stasis,0.7829999999999999,3,45143,2.8,2010-09-08,sci-fi
"10,000 A.D.: The Legend of the Black Pearl",1.93,2,44957,1.5,2008-09-25,sci-fi
Mongolian Death Worm,5.473,19,44811,3.6,2010-04-08,sci-fi
Dinocroc vs. Supergator,7.142,28,44809,4.2,2010-06-26,sci-fi
Altitude,8.541,140,44678,4.9,2010-10-10,sci-fi
Frankenthumb,2.423,11,44551,6.3,2002-09-24,sci-fi
Vipers,5.563,20,44548,4.0,2008-01-01,sci-fi
Lathe of Heaven,4.385,8,44546,5.6,2002-09-08,sci-fi
Mars,1.77,8,44486,5.6,2010-11-03,sci-fi
Project Sweet Death,0.6,0,44194,0.0,2009-10-30,sci-fi
Venomous,4.874,8,44184,4.5,2001-11-29,sci-fi
Lake Placid 3,10.819,91,44037,4.6,2010-08-21,sci-fi
Silent Warnings,4.162,16,44020,3.5,2003-05-03,sci-fi
The Spring,5.226,8,43674,6.6,2000-01-16,sci-fi
Spectres,1.494,2,43655,4.5,2004-01-01,sci-fi
Superman/Shazam!: The Return of Black Adam,8.49,176,43641,7.2,2010-11-09,sci-fi
The Helix... Loaded,2.214,2,43630,4.8,2005-01-01,sci-fi
Toy Shop,0.6679999999999999,0,43581,0.0,2011-10-01,sci-fi
Annihilation Earth,4.904,11,43482,3.6,2009-12-12,sci-fi
Black River,4.181,16,43481,5.7,2001-07-06,sci-fi
Max Magician and the Legend of the Rings,2.677,1,43408,5.0,2002-10-01,sci-fi
Mothman,6.94,15,43099,3.5,2010-04-24,sci-fi
Dead and Deader,4.561,18,43085,5.6,2006-12-16,sci-fi
Demonicus,1.051,3,43081,4.2,2001-07-24,sci-fi
Sex Galaxy,3.1,6,43021,2.6,2008-08-22,sci-fi
Robot Chicken: Star Wars Episode II,7.04,80,42982,7.7,2008-11-16,sci-fi
Robot Chicken: Star Wars,6.9239999999999995,145,42979,7.4,2007-07-17,sci-fi
Random Quest,1.399,6,42934,6.5,2006-11-26,sci-fi
Kraken: Tentacles of the Deep,5.299,21,42905,3.6,2006-09-23,sci-fi
Supernova,4.226,25,42904,4.0,2005-09-05,sci-fi
Road Train,5.7479999999999976,49,42307,3.9,2010-05-28,sci-fi
Meteor Apocalypse,4.7810000000000015,18,41997,4.8,2010-02-23,sci-fi
Hey Happy,0.7340000000000001,3,41870,4.5,2001-01-01,sci-fi
Tales from the Crapper,4.091,7,41568,4.0,2004-01-29,sci-fi
Trinity,2.219,1,41561,3.0,2003-03-03,sci-fi
Nobody,3.893,5,41547,4.8,2007-07-28,sci-fi
Mammoth,7.191,25,41419,3.7,2006-04-22,sci-fi
Predator Island,0.6,4,41396,2.0,2005-10-25,sci-fi
Hunter Prey,8.237,57,41360,5.6,2009-01-01,sci-fi
Python,6.202000000000001,49,41275,4.1,2000-08-09,sci-fi
7 Angels in Eden,1.008,2,41260,2.0,2007-01-01,sci-fi
Serum,1.925,3,41239,2.7,2006-10-30,sci-fi
They Are Among Us,3.379,8,41237,4.3,2004-05-14,sci-fi
Under the Hood,3.315,20,41207,6.1,2009-03-24,sci-fi
Away (A)wake,1.4,2,40943,3.0,2005-01-01,sci-fi
Freezer Burn: The Invasion of Laxdale,3.418,5,40762,4.8,2008-01-01,sci-fi
Better the Devil You Know,1.3530000000000002,4,40695,2.9,2009-04-17,sci-fi
Eyeborgs,5.269,40,40537,4.8,2009-04-29,sci-fi
Terminal Invasion,4.3839999999999995,29,40217,4.7,2002-09-14,sci-fi
Plaga zombie: Zona mutante,1.7009999999999998,8,40151,5.1,2001-01-01,sci-fi
Fireball,2.7910000000000004,14,40136,4.1,2009-01-02,sci-fi
Birdemic: Shock and Terror,6.932,186,40016,2.0,2010-02-27,sci-fi
Tamala 2010: A Punk Cat in Space,2.7739999999999996,13,39962,6.8,2002-10-19,sci-fi
Cemetery Gates,3.9130000000000003,11,39912,3.8,2006-05-30,sci-fi
Stonehenge Apocalypse,2.9819999999999998,42,39750,4.3,2010-01-01,sci-fi
Zombie Apocalypse,2.8989999999999996,4,39572,4.4,2010-01-01,sci-fi
TiMER,8.012,141,39545,6.3,2009-05-14,sci-fi
Mega Piranha,7.26,89,39522,3.1,2010-04-10,sci-fi
The Witches Hammer,4.815,7,39252,1.4,2006-05-22,sci-fi
Cold Patrol,0.6,0,38948,0.0,2006-08-01,sci-fi
Left Behind III: World at War,5.3610000000000015,36,38828,3.8,2005-01-01,sci-fi
How to Make a Monster,3.179,17,38510,4.6,2001-10-14,sci-fi
Retrograde,4.802,24,38046,3.5,2004-11-02,sci-fi
Snakehead Terror,3.392,19,37947,5.2,2004-01-01,sci-fi
